,V1,V2,V3,V4,V5,V6,V7,V8
17985,360,35,4,1,1,1,0,0
17986,360,36,4,1,1,1,0,-1
17987,360,37,3,1,1,0,0,0
17988,360,38,7,2,1,0,0,0
17989,360,39,7,2,1,0,0,0
17990,360,40,3,1,1,0,0,1
17991,360,41,4,1,1,1,0,0
17992,360,42,8,2,1,1,0,0
17993,360,43,4,1,1,1,0,-1
17994,360,44,3,1,1,0,0,0
17995,360,45,7,2,1,0,0,0
17996,360,46,7,2,1,0,0,0
17997,360,47,7,2,1,0,0,0
17998,360,48,7,2,1,0,0,0
17999,360,49,3,1,1,0,-1,0
18000,360,50,1,1,0,0,0,0
18001,361,1,3,1,1,0,0,0
18002,361,2,3,1,1,0,0,0
18003,361,3,3,1,1,0,-1,1
18004,361,4,2,1,0,1,1,0
18005,361,5,8,2,1,1,-1,-1
18006,361,6,5,2,0,0,0,1
18007,361,7,6,2,0,1,1,0
18008,361,8,8,2,1,1,0,0
18009,361,9,8,2,1,1,0,0
18010,361,10,4,1,1,1,0,-1
18011,361,11,3,1,1,0,0,0
18012,361,12,7,2,1,0,0,1
18013,361,13,8,2,1,1,0,-1
18014,361,14,7,2,1,0,0,0
18015,361,15,3,1,1,0,0,0
18016,361,16,7,2,1,0,0,1
18017,361,17,8,2,1,1,0,0
18018,361,18,4,1,1,1,-1,-1
18019,361,19,1,1,0,0,1,0
18020,361,20,3,1,1,0,0,0
18021,361,21,7,2,1,0,0,0
18022,361,22,3,1,1,0,0,0
18023,361,23,3,1,1,0,0,1
18024,361,24,8,2,1,1,0,0
18025,361,25,8,2,1,1,0,-1
18026,361,26,3,1,1,0,0,0
18027,361,27,3,1,1,0,0,0
18028,361,28,3,1,1,0,0,0
18029,361,29,7,2,1,0,0,0
18030,361,30,7,2,1,0,0,0
18031,361,31,7,2,1,0,0,0
18032,361,32,3,1,1,0,0,0
18033,361,33,3,1,1,0,0,0
18034,361,34,7,2,1,0,0,0
18035,361,35,7,2,1,0,0,0
18036,361,36,7,2,1,0,0,0
18037,361,37,7,2,1,0,0,1
18038,361,38,8,2,1,1,0,-1
18039,361,39,3,1,1,0,0,0
18040,361,40,3,1,1,0,0,1
18041,361,41,4,1,1,1,0,-1
18042,361,42,3,1,1,0,0,0
18043,361,43,3,1,1,0,-1,0
18044,361,44,1,1,0,0,0,0
18045,361,45,5,2,0,0,0,0
18046,361,46,5,2,0,0,0,0
18047,361,47,1,1,0,0,0,0
18048,361,48,1,1,0,0,1,0
18049,361,49,3,1,1,0,0,0
18050,361,50,3,1,1,0,-1,0
18051,362,1,1,1,0,0,0,0
18052,362,2,1,1,0,0,0,0
18053,362,3,5,2,0,0,0,0
18054,362,4,5,2,0,0,1,0
18055,362,5,7,2,1,0,-1,0
18056,362,6,5,2,0,0,0,0
18057,362,7,1,1,0,0,0,0
18058,362,8,5,2,0,0,1,0
18059,362,9,3,1,1,0,0,0
18060,362,10,3,1,1,0,-1,1
18061,362,11,2,1,0,1,1,0
18062,362,12,4,1,1,1,-1,-1
18063,362,13,5,2,0,0,0,0
18064,362,14,1,1,0,0,0,1
18065,362,15,2,1,0,1,0,0
18066,362,16,2,1,0,1,0,0
18067,362,17,2,1,0,1,0,0
18068,362,18,2,1,0,1,0,0
18069,362,19,2,1,0,1,1,-1
18070,362,20,3,1,1,0,0,1
18071,362,21,8,2,1,1,0,0
18072,362,22,8,2,1,1,-1,0
18073,362,23,2,1,0,1,0,0
18074,362,24,6,2,0,1,0,0
18075,362,25,6,2,0,1,1,0
18076,362,26,8,2,1,1,0,-1
18077,362,27,7,2,1,0,0,0
18078,362,28,7,2,1,0,0,0
18079,362,29,7,2,1,0,0,0
18080,362,30,7,2,1,0,0,0
18081,362,31,3,1,1,0,0,0
18082,362,32,7,2,1,0,0,0
18083,362,33,7,2,1,0,0,0
18084,362,34,7,2,1,0,0,0
18085,362,35,3,1,1,0,0,0
18086,362,36,7,2,1,0,-1,0
18087,362,37,1,1,0,0,0,0
18088,362,38,1,1,0,0,0,0
18089,362,39,1,1,0,0,0,1
18090,362,40,2,1,0,1,0,0
18091,362,41,2,1,0,1,0,0
18092,362,42,2,1,0,1,0,0
18093,362,43,2,1,0,1,1,-1
18094,362,44,3,1,1,0,0,0
18095,362,45,7,2,1,0,0,0
18096,362,46,3,1,1,0,0,0
18097,362,47,7,2,1,0,-1,0
18098,362,48,5,2,0,0,1,0
18099,362,49,7,2,1,0,0,0
18100,362,50,3,1,1,0,0,0
18101,363,1,5,2,0,0,0,0
18102,363,2,5,2,0,0,1,1
18103,363,3,8,2,1,1,0,0
18104,363,4,4,1,1,1,0,0
18105,363,5,4,1,1,1,0,0
18106,363,6,8,2,1,1,0,0
18107,363,7,4,1,1,1,0,0
18108,363,8,4,1,1,1,0,0
18109,363,9,8,2,1,1,0,0
18110,363,10,8,2,1,1,0,-1
18111,363,11,7,2,1,0,0,0
18112,363,12,7,2,1,0,0,0
18113,363,13,3,1,1,0,0,1
18114,363,14,4,1,1,1,0,0
18115,363,15,4,1,1,1,-1,0
18116,363,16,6,2,0,1,0,0
18117,363,17,6,2,0,1,1,-1
18118,363,18,3,1,1,0,0,0
18119,363,19,3,1,1,0,0,1
18120,363,20,4,1,1,1,0,0
18121,363,21,4,1,1,1,0,-1
18122,363,22,3,1,1,0,0,0
18123,363,23,3,1,1,0,0,0
18124,363,24,3,1,1,0,0,0
18125,363,25,3,1,1,0,0,0
18126,363,26,7,2,1,0,-1,0
18127,363,27,5,2,0,0,0,0
18128,363,28,1,1,0,0,0,0
18129,363,29,1,1,0,0,1,0
18130,363,30,3,1,1,0,0,1
18131,363,31,4,1,1,1,0,0
18132,363,32,4,1,1,1,0,0
18133,363,33,8,2,1,1,0,0
18134,363,34,8,2,1,1,0,-1
18135,363,35,3,1,1,0,0,0
18136,363,36,3,1,1,0,0,1
18137,363,37,4,1,1,1,0,0
18138,363,38,8,2,1,1,0,0
18139,363,39,8,2,1,1,-1,0
18140,363,40,2,1,0,1,1,0
18141,363,41,4,1,1,1,0,0
18142,363,42,4,1,1,1,0,0
18143,363,43,4,1,1,1,0,0
18144,363,44,4,1,1,1,0,0
18145,363,45,4,1,1,1,0,-1
18146,363,46,7,2,1,0,0,1
18147,363,47,8,2,1,1,-1,0
18148,363,48,6,2,0,1,1,-1
18149,363,49,3,1,1,0,0,0
18150,363,50,7,2,1,0,0,0
18151,364,1,5,2,0,0,1,0
18152,364,2,7,2,1,0,-1,0
18153,364,3,5,2,0,0,1,0
18154,364,4,7,2,1,0,0,1
18155,364,5,8,2,1,1,-1,0
18156,364,6,2,1,0,1,1,-1
18157,364,7,3,1,1,0,-1,0
18158,364,8,1,1,0,0,0,0
18159,364,9,1,1,0,0,1,0
18160,364,10,3,1,1,0,0,0
18161,364,11,3,1,1,0,0,0
18162,364,12,3,1,1,0,-1,1
18163,364,13,2,1,0,1,0,0
18164,364,14,6,2,0,1,1,0
18165,364,15,4,1,1,1,0,-1
18166,364,16,7,2,1,0,0,0
18167,364,17,7,2,1,0,-1,0
18168,364,18,1,1,0,0,0,0
18169,364,19,1,1,0,0,1,0
18170,364,20,3,1,1,0,0,0
18171,364,21,7,2,1,0,0,0
18172,364,22,7,2,1,0,0,0
18173,364,23,7,2,1,0,0,0
18174,364,24,3,1,1,0,-1,0
18175,364,25,1,1,0,0,1,0
18176,364,26,3,1,1,0,0,0
18177,364,27,7,2,1,0,0,0
18178,364,28,3,1,1,0,0,0
18179,364,29,3,1,1,0,0,1
18180,364,30,4,1,1,1,0,0
18181,364,31,4,1,1,1,-1,0
18182,364,32,2,1,0,1,0,0
18183,364,33,2,1,0,1,1,0
18184,364,34,4,1,1,1,0,0
18185,364,35,4,1,1,1,-1,0
18186,364,36,6,2,0,1,0,0
18187,364,37,6,2,0,1,0,0
18188,364,38,2,1,0,1,0,0
18189,364,39,2,1,0,1,1,-1
18190,364,40,3,1,1,0,0,0
18191,364,41,3,1,1,0,0,0
18192,364,42,7,2,1,0,0,0
18193,364,43,7,2,1,0,0,1
18194,364,44,8,2,1,1,0,0
18195,364,45,4,1,1,1,0,0
18196,364,46,8,2,1,1,0,-1
18197,364,47,7,2,1,0,0,0
18198,364,48,7,2,1,0,-1,0
18199,364,49,5,2,0,0,0,1
18200,364,50,6,2,0,1,0,0
18201,365,1,5,2,0,0,0,0
18202,365,2,5,2,0,0,0,0
18203,365,3,1,1,0,0,0,0
18204,365,4,1,1,0,0,1,1
18205,365,5,4,1,1,1,0,0
18206,365,6,4,1,1,1,0,0
18207,365,7,4,1,1,1,-1,-1
18208,365,8,1,1,0,0,1,0
18209,365,9,3,1,1,0,0,0
18210,365,10,3,1,1,0,0,0
18211,365,11,7,2,1,0,0,0
18212,365,12,7,2,1,0,0,0
18213,365,13,3,1,1,0,-1,0
18214,365,14,1,1,0,0,0,0
18215,365,15,1,1,0,0,0,0
18216,365,16,5,2,0,0,1,0
18217,365,17,7,2,1,0,0,1
18218,365,18,4,1,1,1,-1,0
18219,365,19,2,1,0,1,0,0
18220,365,20,2,1,0,1,0,0
18221,365,21,6,2,0,1,0,0
18222,365,22,6,2,0,1,0,0
18223,365,23,6,2,0,1,1,0
18224,365,24,4,1,1,1,0,0
18225,365,25,4,1,1,1,0,0
18226,365,26,4,1,1,1,0,0
18227,365,27,8,2,1,1,0,0
18228,365,28,8,2,1,1,0,0
18229,365,29,8,2,1,1,0,-1
18230,365,30,3,1,1,0,0,1
18231,365,31,8,2,1,1,0,0
18232,365,32,4,1,1,1,0,0
18233,365,33,4,1,1,1,0,0
18234,365,34,8,2,1,1,0,0
18235,365,35,8,2,1,1,0,0
18236,365,36,8,2,1,1,0,0
18237,365,37,8,2,1,1,-1,-1
18238,365,38,1,1,0,0,0,0
18239,365,39,1,1,0,0,0,0
18240,365,40,1,1,0,0,1,0
18241,365,41,7,2,1,0,-1,0
18242,365,42,5,2,0,0,1,0
18243,365,43,3,1,1,0,0,0
18244,365,44,7,2,1,0,-1,0
18245,365,45,1,1,0,0,0,0
18246,365,46,1,1,0,0,0,1
18247,365,47,6,2,0,1,0,-1
18248,365,48,5,2,0,0,0,0
18249,365,49,1,1,0,0,0,0
18250,365,50,1,1,0,0,1,0
18251,366,1,5,2,0,0,1,0
18252,366,2,7,2,1,0,0,0
18253,366,3,3,1,1,0,0,0
18254,366,4,3,1,1,0,0,1
18255,366,5,4,1,1,1,0,0
18256,366,6,8,2,1,1,0,-1
18257,366,7,3,1,1,0,0,0
18258,366,8,3,1,1,0,0,1
18259,366,9,4,1,1,1,0,0
18260,366,10,8,2,1,1,0,-1
18261,366,11,7,2,1,0,0,1
18262,366,12,4,1,1,1,0,0
18263,366,13,4,1,1,1,0,-1
18264,366,14,7,2,1,0,-1,0
18265,366,15,1,1,0,0,1,0
18266,366,16,3,1,1,0,0,0
18267,366,17,3,1,1,0,-1,0
18268,366,18,5,2,0,0,1,0
18269,366,19,7,2,1,0,0,1
18270,366,20,8,2,1,1,0,0
18271,366,21,8,2,1,1,0,0
18272,366,22,8,2,1,1,0,0
18273,366,23,8,2,1,1,0,-1
18274,366,24,3,1,1,0,0,0
18275,366,25,7,2,1,0,-1,0
18276,366,26,5,2,0,0,0,0
18277,366,27,1,1,0,0,1,0
18278,366,28,3,1,1,0,0,0
18279,366,29,7,2,1,0,0,1
18280,366,30,8,2,1,1,0,-1
18281,366,31,3,1,1,0,-1,0
18282,366,32,1,1,0,0,0,0
18283,366,33,1,1,0,0,0,0
18284,366,34,5,2,0,0,0,0
18285,366,35,1,1,0,0,1,0
18286,366,36,3,1,1,0,0,0
18287,366,37,3,1,1,0,-1,0
18288,366,38,1,1,0,0,0,0
18289,366,39,1,1,0,0,1,0
18290,366,40,3,1,1,0,0,0
18291,366,41,3,1,1,0,0,0
18292,366,42,3,1,1,0,0,0
18293,366,43,3,1,1,0,0,0
18294,366,44,3,1,1,0,0,0
18295,366,45,7,2,1,0,0,0
18296,366,46,3,1,1,0,-1,0
18297,366,47,1,1,0,0,1,1
18298,366,48,4,1,1,1,0,0
18299,366,49,4,1,1,1,-1,0
18300,366,50,2,1,0,1,0,-1
18301,367,1,8,2,1,1,0,-1
18302,367,2,7,2,1,0,0,0
18303,367,3,7,2,1,0,0,0
18304,367,4,7,2,1,0,0,1
18305,367,5,8,2,1,1,0,0
18306,367,6,4,1,1,1,0,0
18307,367,7,8,2,1,1,-1,0
18308,367,8,2,1,0,1,0,0
18309,367,9,6,2,0,1,1,0
18310,367,10,4,1,1,1,0,0
18311,367,11,8,2,1,1,-1,-1
18312,367,12,5,2,0,0,0,0
18313,367,13,1,1,0,0,0,0
18314,367,14,1,1,0,0,0,1
18315,367,15,6,2,0,1,0,0
18316,367,16,6,2,0,1,0,-1
18317,367,17,5,2,0,0,0,0
18318,367,18,1,1,0,0,1,1
18319,367,19,4,1,1,1,0,0
18320,367,20,4,1,1,1,-1,0
18321,367,21,2,1,0,1,0,0
18322,367,22,2,1,0,1,0,-1
18323,367,23,1,1,0,0,0,0
18324,367,24,1,1,0,0,1,0
18325,367,25,3,1,1,0,0,0
18326,367,26,7,2,1,0,0,0
18327,367,27,7,2,1,0,0,0
18328,367,28,7,2,1,0,0,0
18329,367,29,7,2,1,0,0,0
18330,367,30,7,2,1,0,0,1
18331,367,31,4,1,1,1,0,0
18332,367,32,4,1,1,1,0,0
18333,367,33,4,1,1,1,0,0
18334,367,34,4,1,1,1,0,0
18335,367,35,4,1,1,1,0,0
18336,367,36,8,2,1,1,0,0
18337,367,37,8,2,1,1,0,0
18338,367,38,8,2,1,1,0,0
18339,367,39,4,1,1,1,0,0
18340,367,40,4,1,1,1,-1,0
18341,367,41,2,1,0,1,0,0
18342,367,42,2,1,0,1,0,0
18343,367,43,2,1,0,1,0,0
18344,367,44,2,1,0,1,0,0
18345,367,45,2,1,0,1,1,-1
18346,367,46,7,2,1,0,0,0
18347,367,47,3,1,1,0,0,1
18348,367,48,4,1,1,1,0,0
18349,367,49,4,1,1,1,0,0
18350,367,50,4,1,1,1,0,0
18351,368,1,4,1,1,1,0,0
18352,368,2,4,1,1,1,0,0
18353,368,3,4,1,1,1,0,0
18354,368,4,4,1,1,1,0,0
18355,368,5,4,1,1,1,0,0
18356,368,6,8,2,1,1,0,0
18357,368,7,8,2,1,1,0,0
18358,368,8,8,2,1,1,0,0
18359,368,9,8,2,1,1,0,0
18360,368,10,8,2,1,1,0,0
18361,368,11,8,2,1,1,-1,0
18362,368,12,2,1,0,1,0,0
18363,368,13,6,2,0,1,0,-1
18364,368,14,1,1,0,0,0,1
18365,368,15,2,1,0,1,1,0
18366,368,16,4,1,1,1,0,0
18367,368,17,4,1,1,1,0,0
18368,368,18,4,1,1,1,0,0
18369,368,19,8,2,1,1,0,-1
18370,368,20,7,2,1,0,0,1
18371,368,21,8,2,1,1,-1,0
18372,368,22,2,1,0,1,0,0
18373,368,23,2,1,0,1,0,0
18374,368,24,2,1,0,1,0,0
18375,368,25,6,2,0,1,0,0
18376,368,26,6,2,0,1,0,0
18377,368,27,2,1,0,1,1,0
18378,368,28,4,1,1,1,0,0
18379,368,29,4,1,1,1,0,0
18380,368,30,8,2,1,1,0,0
18381,368,31,8,2,1,1,0,0
18382,368,32,4,1,1,1,0,0
18383,368,33,4,1,1,1,-1,0
18384,368,34,2,1,0,1,0,0
18385,368,35,2,1,0,1,1,0
18386,368,36,4,1,1,1,0,-1
18387,368,37,3,1,1,0,-1,0
18388,368,38,1,1,0,0,0,0
18389,368,39,1,1,0,0,1,0
18390,368,40,3,1,1,0,0,1
18391,368,41,4,1,1,1,0,0
18392,368,42,4,1,1,1,0,0
18393,368,43,4,1,1,1,0,0
18394,368,44,8,2,1,1,0,-1
18395,368,45,3,1,1,0,0,0
18396,368,46,3,1,1,0,0,0
18397,368,47,3,1,1,0,0,0
18398,368,48,3,1,1,0,-1,1
18399,368,49,2,1,0,1,0,0
18400,368,50,2,1,0,1,0,0
18401,369,1,2,1,0,1,0,0
18402,369,2,6,2,0,1,0,0
18403,369,3,6,2,0,1,0,0
18404,369,4,2,1,0,1,1,-1
18405,369,5,3,1,1,0,0,0
18406,369,6,7,2,1,0,0,0
18407,369,7,7,2,1,0,-1,1
18408,369,8,2,1,0,1,0,0
18409,369,9,6,2,0,1,0,0
18410,369,10,2,1,0,1,0,0
18411,369,11,2,1,0,1,1,0
18412,369,12,4,1,1,1,0,0
18413,369,13,4,1,1,1,0,0
18414,369,14,4,1,1,1,-1,0
18415,369,15,6,2,0,1,1,0
18416,369,16,4,1,1,1,-1,0
18417,369,17,6,2,0,1,1,-1
18418,369,18,3,1,1,0,0,1
18419,369,19,8,2,1,1,0,0
18420,369,20,8,2,1,1,0,-1
18421,369,21,7,2,1,0,0,0
18422,369,22,7,2,1,0,-1,1
18423,369,23,2,1,0,1,0,0
18424,369,24,2,1,0,1,1,0
18425,369,25,8,2,1,1,0,0
18426,369,26,8,2,1,1,0,0
18427,369,27,4,1,1,1,0,0
18428,369,28,8,2,1,1,-1,-1
18429,369,29,1,1,0,0,1,0
18430,369,30,3,1,1,0,0,0
18431,369,31,3,1,1,0,0,0
18432,369,32,3,1,1,0,0,1
18433,369,33,4,1,1,1,0,0
18434,369,34,4,1,1,1,0,-1
18435,369,35,3,1,1,0,0,1
18436,369,36,8,2,1,1,0,0
18437,369,37,8,2,1,1,0,0
18438,369,38,8,2,1,1,0,0
18439,369,39,8,2,1,1,0,-1
18440,369,40,3,1,1,0,0,0
18441,369,41,7,2,1,0,0,1
18442,369,42,8,2,1,1,0,-1
18443,369,43,7,2,1,0,0,1
18444,369,44,4,1,1,1,-1,0
18445,369,45,2,1,0,1,0,0
18446,369,46,2,1,0,1,1,0
18447,369,47,8,2,1,1,0,0
18448,369,48,8,2,1,1,0,0
18449,369,49,8,2,1,1,0,0
18450,369,50,8,2,1,1,-1,0
18451,370,1,8,2,1,1,0,-1
18452,370,2,7,2,1,0,0,0
18453,370,3,7,2,1,0,0,0
18454,370,4,7,2,1,0,-1,0
18455,370,5,5,2,0,0,0,0
18456,370,6,5,2,0,0,1,0
18457,370,7,3,1,1,0,0,0
18458,370,8,3,1,1,0,0,1
18459,370,9,4,1,1,1,0,0
18460,370,10,8,2,1,1,0,0
18461,370,11,4,1,1,1,0,-1
18462,370,12,7,2,1,0,0,0
18463,370,13,3,1,1,0,0,0
18464,370,14,3,1,1,0,0,0
18465,370,15,3,1,1,0,-1,0
18466,370,16,1,1,0,0,1,1
18467,370,17,4,1,1,1,-1,-1
18468,370,18,5,2,0,0,0,0
18469,370,19,1,1,0,0,0,1
18470,370,20,2,1,0,1,1,0
18471,370,21,4,1,1,1,0,0
18472,370,22,4,1,1,1,0,0
18473,370,23,4,1,1,1,0,0
18474,370,24,4,1,1,1,0,0
18475,370,25,8,2,1,1,0,0
18476,370,26,4,1,1,1,0,0
18477,370,27,4,1,1,1,0,-1
18478,370,28,3,1,1,0,0,0
18479,370,29,7,2,1,0,0,0
18480,370,30,3,1,1,0,0,1
18481,370,31,4,1,1,1,-1,0
18482,370,32,2,1,0,1,0,0
18483,370,33,2,1,0,1,0,-1
18484,370,34,1,1,0,0,0,0
18485,370,35,1,1,0,0,0,0
18486,370,36,1,1,0,0,1,0
18487,370,37,3,1,1,0,-1,1
18488,370,38,2,1,0,1,0,0
18489,370,39,6,2,0,1,0,0
18490,370,40,2,1,0,1,1,0
18491,370,41,4,1,1,1,0,0
18492,370,42,4,1,1,1,0,0
18493,370,43,4,1,1,1,-1,0
18494,370,44,2,1,0,1,1,-1
18495,370,45,3,1,1,0,-1,1
18496,370,46,2,1,0,1,0,0
18497,370,47,2,1,0,1,0,0
18498,370,48,2,1,0,1,0,0
18499,370,49,2,1,0,1,0,0
18500,370,50,6,2,0,1,1,0
18501,371,1,8,2,1,1,0,0
18502,371,2,8,2,1,1,-1,-1
18503,371,3,5,2,0,0,1,0
18504,371,4,3,1,1,0,0,0
18505,371,5,3,1,1,0,0,0
18506,371,6,7,2,1,0,0,0
18507,371,7,3,1,1,0,0,0
18508,371,8,3,1,1,0,0,0
18509,371,9,3,1,1,0,0,0
18510,371,10,3,1,1,0,-1,0
18511,371,11,1,1,0,0,1,0
18512,371,12,7,2,1,0,0,0
18513,371,13,3,1,1,0,0,0
18514,371,14,3,1,1,0,-1,0
18515,371,15,1,1,0,0,1,1
18516,371,16,4,1,1,1,0,-1
18517,371,17,3,1,1,0,0,0
18518,371,18,3,1,1,0,0,0
18519,371,19,7,2,1,0,-1,0
18520,371,20,5,2,0,0,0,0
18521,371,21,5,2,0,0,0,1
18522,371,22,6,2,0,1,1,0
18523,371,23,8,2,1,1,0,0
18524,371,24,4,1,1,1,0,-1
18525,371,25,3,1,1,0,0,1
18526,371,26,8,2,1,1,-1,0
18527,371,27,6,2,0,1,0,0
18528,371,28,2,1,0,1,0,0
18529,371,29,6,2,0,1,1,0
18530,371,30,4,1,1,1,0,0
18531,371,31,4,1,1,1,0,0
18532,371,32,4,1,1,1,0,0
18533,371,33,4,1,1,1,-1,0
18534,371,34,2,1,0,1,0,0
18535,371,35,2,1,0,1,0,0
18536,371,36,2,1,0,1,1,0
18537,371,37,8,2,1,1,0,0
18538,371,38,4,1,1,1,0,-1
18539,371,39,3,1,1,0,0,0
18540,371,40,3,1,1,0,0,0
18541,371,41,7,2,1,0,0,0
18542,371,42,7,2,1,0,-1,1
18543,371,43,2,1,0,1,1,0
18544,371,44,4,1,1,1,0,-1
18545,371,45,7,2,1,0,0,0
18546,371,46,7,2,1,0,0,0
18547,371,47,3,1,1,0,0,0
18548,371,48,3,1,1,0,-1,0
18549,371,49,1,1,0,0,0,1
18550,371,50,2,1,0,1,1,-1
18551,372,1,2,1,0,1,0,-1
18552,372,2,1,1,0,0,0,1
18553,372,3,2,1,0,1,0,-1
18554,372,4,5,2,0,0,0,0
18555,372,5,5,2,0,0,0,0
18556,372,6,1,1,0,0,0,0
18557,372,7,1,1,0,0,0,1
18558,372,8,2,1,0,1,1,-1
18559,372,9,3,1,1,0,0,0
18560,372,10,7,2,1,0,0,0
18561,372,11,7,2,1,0,0,0
18562,372,12,7,2,1,0,0,1
18563,372,13,8,2,1,1,0,-1
18564,372,14,3,1,1,0,0,1
18565,372,15,8,2,1,1,0,-1
18566,372,16,3,1,1,0,0,1
18567,372,17,8,2,1,1,0,0
18568,372,18,8,2,1,1,0,0
18569,372,19,4,1,1,1,0,0
18570,372,20,4,1,1,1,0,0
18571,372,21,4,1,1,1,0,0
18572,372,22,4,1,1,1,0,0
18573,372,23,4,1,1,1,0,0
18574,372,24,8,2,1,1,0,0
18575,372,25,8,2,1,1,-1,0
18576,372,26,6,2,0,1,0,0
18577,372,27,6,2,0,1,0,0
18578,372,28,6,2,0,1,1,0
18579,372,29,8,2,1,1,0,0
18580,372,30,8,2,1,1,0,0
18581,372,31,8,2,1,1,0,-1
18582,372,32,7,2,1,0,0,1
18583,372,33,4,1,1,1,-1,0
18584,372,34,6,2,0,1,0,0
18585,372,35,6,2,0,1,1,0
18586,372,36,4,1,1,1,-1,0
18587,372,37,2,1,0,1,0,0
18588,372,38,2,1,0,1,0,0
18589,372,39,2,1,0,1,0,0
18590,372,40,2,1,0,1,1,-1
18591,372,41,3,1,1,0,0,0
18592,372,42,3,1,1,0,0,0
18593,372,43,3,1,1,0,0,1
18594,372,44,4,1,1,1,-1,0
18595,372,45,2,1,0,1,1,0
18596,372,46,4,1,1,1,-1,-1
18597,372,47,5,2,0,0,0,0
18598,372,48,5,2,0,0,0,0
18599,372,49,5,2,0,0,0,1
18600,372,50,2,1,0,1,0,0
18601,373,1,4,1,1,1,0,0
18602,373,2,4,1,1,1,0,0
18603,373,3,4,1,1,1,0,0
18604,373,4,4,1,1,1,0,0
18605,373,5,4,1,1,1,0,-1
18606,373,6,3,1,1,0,0,0
18607,373,7,3,1,1,0,0,0
18608,373,8,3,1,1,0,0,1
18609,373,9,4,1,1,1,0,0
18610,373,10,4,1,1,1,0,-1
18611,373,11,3,1,1,0,0,1
18612,373,12,4,1,1,1,0,0
18613,373,13,8,2,1,1,-1,0
18614,373,14,6,2,0,1,1,0
18615,373,15,8,2,1,1,0,0
18616,373,16,4,1,1,1,0,-1
18617,373,17,7,2,1,0,0,1
18618,373,18,8,2,1,1,0,-1
18619,373,19,3,1,1,0,0,0
18620,373,20,3,1,1,0,0,0
18621,373,21,3,1,1,0,0,1
18622,373,22,4,1,1,1,-1,-1
18623,373,23,1,1,0,0,0,1
18624,373,24,2,1,0,1,0,0
18625,373,25,2,1,0,1,1,0
18626,373,26,8,2,1,1,-1,-1
18627,373,27,1,1,0,0,0,1
18628,373,28,2,1,0,1,0,0
18629,373,29,2,1,0,1,0,-1
18630,373,30,1,1,0,0,0,0
18631,373,31,1,1,0,0,0,0
18632,373,32,1,1,0,0,0,0
18633,373,33,5,2,0,0,0,1
18634,373,34,2,1,0,1,0,0
18635,373,35,6,2,0,1,1,0
18636,373,36,8,2,1,1,0,-1
18637,373,37,7,2,1,0,0,1
18638,373,38,4,1,1,1,0,-1
18639,373,39,3,1,1,0,0,0
18640,373,40,3,1,1,0,0,0
18641,373,41,7,2,1,0,0,0
18642,373,42,7,2,1,0,-1,0
18643,373,43,5,2,0,0,0,1
18644,373,44,2,1,0,1,1,0
18645,373,45,4,1,1,1,0,0
18646,373,46,4,1,1,1,0,0
18647,373,47,4,1,1,1,-1,0
18648,373,48,2,1,0,1,0,0
18649,373,49,2,1,0,1,0,0
18650,373,50,2,1,0,1,0,0
18651,374,1,7,2,1,0,0,1
18652,374,2,4,1,1,1,0,0
18653,374,3,4,1,1,1,-1,0
18654,374,4,2,1,0,1,0,0
18655,374,5,2,1,0,1,0,0
18656,374,6,2,1,0,1,0,0
18657,374,7,6,2,0,1,1,0
18658,374,8,4,1,1,1,-1,0
18659,374,9,2,1,0,1,1,0
18660,374,10,8,2,1,1,-1,0
18661,374,11,6,2,0,1,0,0
18662,374,12,6,2,0,1,1,-1
18663,374,13,7,2,1,0,-1,0
18664,374,14,5,2,0,0,0,0
18665,374,15,1,1,0,0,0,0
18666,374,16,1,1,0,0,0,0
18667,374,17,5,2,0,0,0,0
18668,374,18,1,1,0,0,1,0
18669,374,19,3,1,1,0,-1,0
18670,374,20,5,2,0,0,0,0
18671,374,21,5,2,0,0,0,0
18672,374,22,1,1,0,0,0,0
18673,374,23,5,2,0,0,0,1
18674,374,24,2,1,0,1,0,0
18675,374,25,2,1,0,1,0,0
18676,374,26,2,1,0,1,0,0
18677,374,27,2,1,0,1,0,0
18678,374,28,6,2,0,1,0,-1
18679,374,29,5,2,0,0,1,0
18680,374,30,3,1,1,0,0,0
18681,374,31,3,1,1,0,0,0
18682,374,32,3,1,1,0,0,0
18683,374,33,3,1,1,0,0,1
18684,374,34,8,2,1,1,-1,-1
18685,374,35,5,2,0,0,0,1
18686,374,36,2,1,0,1,1,0
18687,374,37,4,1,1,1,0,0
18688,374,38,4,1,1,1,0,0
18689,374,39,8,2,1,1,0,-1
18690,374,40,7,2,1,0,0,0
18691,374,41,7,2,1,0,0,1
18692,374,42,8,2,1,1,0,0
18693,374,43,4,1,1,1,0,0
18694,374,44,4,1,1,1,0,0
18695,374,45,8,2,1,1,-1,0
18696,374,46,6,2,0,1,0,0
18697,374,47,6,2,0,1,0,0
18698,374,48,2,1,0,1,1,-1
18699,374,49,3,1,1,0,0,0
18700,374,50,3,1,1,0,-1,0
18701,375,1,2,1,0,1,1,0
18702,375,2,8,2,1,1,0,0
18703,375,3,4,1,1,1,0,0
18704,375,4,4,1,1,1,0,0
18705,375,5,4,1,1,1,-1,0
18706,375,6,2,1,0,1,0,-1
18707,375,7,1,1,0,0,0,0
18708,375,8,1,1,0,0,0,0
18709,375,9,1,1,0,0,0,1
18710,375,10,2,1,0,1,1,0
