HospitalID,Prefecture,CityCode,SecondaryAreaName,SecondaryAreaCode,Management,Kyukyu,Kinou,Sien,Hyoka,DepNeurology,DepNeurosurgery,NumBeds,MRINumOwn,Tesla,Population,Menseki,PopDensity,TaxableIncome,MRIOwnDum
6522,広島県,34213,広島西,3402,医療法人,0,0,0,1,0,1,15,1,2,114038,489.36,233,3012,1
6523,広島県,34213,広島西,3402,社会福祉法人,0,0,0,0,0,0,0,0,NA,114038,489.36,233,3012,0
6524,広島県,34213,広島西,3402,医療法人,0,0,0,0,1,0,0,0,NA,114038,489.36,233,3012,0
6525,広島県,34213,広島西,3402,医療法人,0,0,0,0,0,0,0,0,NA,114038,489.36,233,3012,0
6526,広島県,34213,広島西,3402,医療法人,0,0,0,0,0,0,0,0,NA,114038,489.36,233,3012,0
6527,広島県,34213,広島西,3402,医療法人,0,0,0,0,0,0,38,0,NA,114038,489.36,233,3012,0
6528,広島県,34213,広島西,3402,医療法人,0,0,0,0,0,0,0,0,NA,114038,489.36,233,3012,0
6529,広島県,34213,広島西,3402,医療法人,0,0,0,0,0,0,0,0,NA,114038,489.36,233,3012,0
6530,広島県,34214,広島,3401,厚生連,1,0,0,1,0,1,166,1,1,31487,537.79,58.5,2508,1
6531,広島県,34214,広島,3401,医療法人,0,0,0,0,0,0,0,0,NA,31487,537.79,58.5,2508,0
6532,広島県,34215,呉,3403,医療法人,1,0,0,1,0,0,0,0,NA,27031,100.97,267.7,2669,0
6533,広島県,34215,呉,3403,医療法人,0,0,0,0,0,0,0,0,NA,27031,100.97,267.7,2669,0
6534,広島県,34215,呉,3403,医療法人,1,0,0,0,0,0,0,0,NA,27031,100.97,267.7,2669,0
6535,広島県,34215,呉,3403,医療法人,1,0,0,0,0,0,0,0,NA,27031,100.97,267.7,2669,0
6536,広島県,34302,広島,3401,会,1,0,0,1,0,1,300,1,2,50442,10.45,4827,3216,1
6537,広島県,34302,広島,3401,社会福祉法人,0,0,0,0,0,0,0,0,NA,50442,10.45,4827,3216,0
6538,広島県,34304,広島,3401,個人,0,0,0,0,0,0,23,0,NA,28475,13.81,2061.9,2981,0
6539,広島県,34304,広島,3401,医療法人,0,0,0,0,0,0,20,0,NA,28475,13.81,2061.9,2981,0
6540,広島県,34309,広島,3401,済生会,1,0,0,1,1,1,280,1,2,13262,15.67,846.3,2769,1
6541,広島県,34368,広島,3401,町,1,0,0,0,0,1,53,1,1,7255,342.25,21.2,2478,1
6542,広島県,34368,広島,3401,町,0,0,0,0,0,0,0,0,NA,7255,342.25,21.2,2478,0
6543,広島県,34369,広島,3401,町,1,0,0,0,0,0,44,0,NA,19969,646.24,30.9,2562,0
6544,広島県,34369,広島,3401,医療法人,1,0,0,0,0,0,30,0,NA,19969,646.24,30.9,2562,0
6545,広島県,34369,広島,3401,医療法人,1,0,0,0,0,0,50,0,NA,19969,646.24,30.9,2562,0
6546,広島県,34369,広島,3401,医療法人,0,0,0,0,0,0,0,0,NA,19969,646.24,30.9,2562,0
6547,広島県,34369,広島,3401,医療法人,1,0,0,0,0,0,42,0,NA,19969,646.24,30.9,2562,0
6548,広島県,34462,尾三,3405,市・町（組合）,1,0,0,0,1,1,110,1,1,17549,278.29,63.1,2452,1
6549,広島県,34545,福山・府中,3406,都道府県,1,0,0,0,0,0,47,0,NA,10350,381.81,27.1,2384,0
6550,山口県,35201,下関,3506,全社連,1,0,0,0,1,1,285,2,2,280947,716.15,392.3,2791,1
6551,山口県,35201,下関,3506,市町村,1,0,0,1,0,1,430,1,2,280947,716.15,392.3,2791,1
6552,山口県,35201,下関,3506,国（独立行政法人）,1,0,0,0,1,1,400,1,1,280947,716.15,392.3,2791,1
6553,山口県,35201,下関,3506,医療法人,1,0,0,0,1,0,60,1,1,280947,716.15,392.3,2791,1
6554,山口県,35201,下関,3506,市町村,1,0,0,1,0,1,155,1,2,280947,716.15,392.3,2791,1
6555,山口県,35201,下関,3506,済生会,1,0,0,1,1,1,373,3,1,280947,716.15,392.3,2791,1
6556,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6557,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6558,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6559,山口県,35201,下関,3506,医療法人,0,0,0,1,1,0,108,0,NA,280947,716.15,392.3,2791,0
6560,山口県,35201,下関,3506,社団,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6561,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6562,山口県,35201,下関,3506,市町村,1,0,0,0,0,1,45,0,NA,280947,716.15,392.3,2791,0
6563,山口県,35201,下関,3506,医療法人,1,0,0,0,0,0,10,0,NA,280947,716.15,392.3,2791,0
6564,山口県,35201,下関,3506,社団,0,0,0,0,0,0,64,0,NA,280947,716.15,392.3,2791,0
6565,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6566,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6567,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6568,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6569,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,51,0,NA,280947,716.15,392.3,2791,0
6570,山口県,35201,下関,3506,医療法人,0,0,0,1,0,0,60,0,NA,280947,716.15,392.3,2791,0
6571,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,60,0,NA,280947,716.15,392.3,2791,0
6572,山口県,35201,下関,3506,個人,1,0,0,0,0,0,57,0,NA,280947,716.15,392.3,2791,0
6573,山口県,35201,下関,3506,医療法人,0,0,0,1,0,0,0,0,NA,280947,716.15,392.3,2791,0
6574,山口県,35201,下関,3506,厚生連,1,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6575,山口県,35201,下関,3506,医療法人,0,0,0,1,0,0,0,0,NA,280947,716.15,392.3,2791,0
6576,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6577,山口県,35201,下関,3506,医療法人,0,0,0,0,0,0,0,0,NA,280947,716.15,392.3,2791,0
6578,山口県,35201,下関,3506,医療法人,0,0,0,1,1,0,25,0,NA,280947,716.15,392.3,2791,0
6579,山口県,35201,下関,3506,医療法人,0,0,0,1,0,0,0,0,NA,280947,716.15,392.3,2791,0
6580,山口県,35202,宇部・小野田,3505,医療生協,1,0,0,1,0,0,105,0,NA,173772,287.71,604,2937,0
6581,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,0,0,1,0,0,NA,173772,287.71,604,2937,0
6582,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,0,1,0,0,0,NA,173772,287.71,604,2937,0
6583,山口県,35202,宇部・小野田,3505,医療法人,1,0,0,0,0,1,60,0,NA,173772,287.71,604,2937,0
6584,山口県,35202,宇部・小野田,3505,個人,0,0,0,0,0,0,0,0,NA,173772,287.71,604,2937,0
6585,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,0,0,0,22,0,NA,173772,287.71,604,2937,0
6586,山口県,35202,宇部・小野田,3505,医療法人,1,0,0,0,1,1,128,0,NA,173772,287.71,604,2937,0
6587,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,1,0,0,0,0,NA,173772,287.71,604,2937,0
6588,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,1,1,0,0,0,NA,173772,287.71,604,2937,0
6589,山口県,35202,宇部・小野田,3505,都道府県,0,0,0,1,0,0,0,0,NA,173772,287.71,604,2937,0
6590,山口県,35202,宇部・小野田,3505,国（独立行政法人）,1,0,0,1,1,0,335,0,NA,173772,287.71,604,2937,0
6591,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,0,0,0,0,0,NA,173772,287.71,604,2937,0
6592,山口県,35202,宇部・小野田,3505,国（国立大学法人）,1,1,0,1,1,1,685,0,NA,173772,287.71,604,2937,0
6593,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,0,0,0,0,0,NA,173772,287.71,604,2937,0
6594,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,0,0,0,0,0,NA,173772,287.71,604,2937,0
6595,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,0,1,1,0,0,NA,173772,287.71,604,2937,0
6596,山口県,35202,宇部・小野田,3505,医療法人,0,0,0,0,0,0,0,0,NA,173772,287.71,604,2937,0
6597,山口県,35203,山口・防府,3504,医療法人,1,0,0,1,0,0,54,1,1,196628,1023.31,192.1,2980,1
6598,山口県,35203,山口・防府,3504,済生会,1,0,0,0,1,1,310,2,2,196628,1023.31,192.1,2980,1
6599,山口県,35203,山口・防府,3504,日赤,1,0,0,1,0,1,475,2,1,196628,1023.31,192.1,2980,1
6600,山口県,35203,山口・防府,3504,厚生連,1,0,0,1,1,1,182,1,1,196628,1023.31,192.1,2980,1
6601,山口県,35203,山口・防府,3504,医療法人,1,0,0,0,0,0,0,0,NA,196628,1023.31,192.1,2980,0
6602,山口県,35203,山口・防府,3504,医療法人,0,0,0,0,0,0,0,0,NA,196628,1023.31,192.1,2980,0
6603,山口県,35203,山口・防府,3504,済生会,0,0,0,0,0,0,0,0,NA,196628,1023.31,192.1,2980,0
6604,山口県,35203,山口・防府,3504,医療法人,0,0,0,0,0,0,0,0,NA,196628,1023.31,192.1,2980,0
6605,山口県,35203,山口・防府,3504,医療法人,0,0,0,0,0,0,0,0,NA,196628,1023.31,192.1,2980,0
6606,山口県,35203,山口・防府,3504,医療法人,1,0,0,0,1,0,60,0,NA,196628,1023.31,192.1,2980,0
6607,山口県,35203,山口・防府,3504,医療法人,0,0,0,0,0,0,0,0,NA,196628,1023.31,192.1,2980,0
6608,山口県,35203,山口・防府,3504,医療法人,0,0,0,0,0,0,0,0,NA,196628,1023.31,192.1,2980,0
6609,山口県,35203,山口・防府,3504,医療法人,0,0,0,0,1,0,60,0,NA,196628,1023.31,192.1,2980,0
6610,山口県,35203,山口・防府,3504,医療法人,1,0,0,0,0,0,20,0,NA,196628,1023.31,192.1,2980,0
6611,山口県,35203,山口・防府,3504,医療法人,0,0,0,1,0,0,0,0,NA,196628,1023.31,192.1,2980,0
6612,山口県,35203,山口・防府,3504,医療法人,1,0,0,1,0,1,30,0,NA,196628,1023.31,192.1,2980,0
6613,山口県,35204,萩,3508,医療法人,1,0,0,1,1,1,175,0,NA,53747,698.79,76.9,2533,0
6614,山口県,35204,萩,3508,医療法人,0,0,0,0,0,0,0,0,NA,53747,698.79,76.9,2533,0
6615,山口県,35204,萩,3508,医療法人,0,0,0,0,1,0,38,0,NA,53747,698.79,76.9,2533,0
6616,山口県,35204,萩,3508,医療法人,0,0,0,0,0,0,0,0,NA,53747,698.79,76.9,2533,0
6617,山口県,35206,山口・防府,3504,医療法人,1,0,0,0,0,1,26,1,0,116611,188.59,618.3,2792,1
6618,山口県,35206,山口・防府,3504,医療法人,1,0,0,1,1,1,150,1,2,116611,188.59,618.3,2792,1
6619,山口県,35206,山口・防府,3504,都道府県,1,0,0,1,1,1,490,1,2,116611,188.59,618.3,2792,1
6620,山口県,35206,山口・防府,3504,医療法人,0,0,0,0,0,0,0,0,NA,116611,188.59,618.3,2792,0
6621,山口県,35206,山口・防府,3504,医療法人,1,0,0,0,0,0,80,0,NA,116611,188.59,618.3,2792,0
6622,山口県,35206,山口・防府,3504,医療法人,0,0,0,1,0,0,0,0,NA,116611,188.59,618.3,2792,0
6623,山口県,35206,山口・防府,3504,財団,1,0,0,0,0,0,120,0,NA,116611,188.59,618.3,2792,0
6624,山口県,35206,山口・防府,3504,医療法人,1,0,0,0,0,0,45,0,NA,116611,188.59,618.3,2792,0
6625,山口県,35206,山口・防府,3504,医療法人,1,0,0,0,1,0,53,0,NA,116611,188.59,618.3,2792,0
6626,山口県,35206,山口・防府,3504,医療法人,1,0,0,0,0,0,0,0,NA,116611,188.59,618.3,2792,0
6627,山口県,35207,周南,3503,医療法人,1,0,0,0,1,1,200,2,0,55012,89.37,615.6,3013,1
6628,山口県,35207,周南,3503,会,1,0,0,0,0,0,63,0,NA,55012,89.37,615.6,3013,0
6629,山口県,35207,周南,3503,医療法人,0,0,0,0,0,0,0,0,NA,55012,89.37,615.6,3013,0
6630,山口県,35208,岩国,3501,社団,1,0,1,1,0,1,201,1,2,143857,873.8,164.6,2918,1
6631,山口県,35208,岩国,3501,国（独立行政法人）,1,0,0,1,0,1,530,1,1,143857,873.8,164.6,2918,1
6632,山口県,35208,岩国,3501,医療法人,0,0,0,0,0,0,30,0,NA,143857,873.8,164.6,2918,0
6633,山口県,35208,岩国,3501,医療法人,0,0,0,0,0,0,60,0,NA,143857,873.8,164.6,2918,0
6634,山口県,35208,岩国,3501,市町村,1,0,0,0,0,1,58,0,NA,143857,873.8,164.6,2918,0
6635,山口県,35208,岩国,3501,市町村,1,0,0,0,0,0,60,0,NA,143857,873.8,164.6,2918,0
6636,山口県,35208,岩国,3501,医療法人,0,0,0,0,1,0,0,0,NA,143857,873.8,164.6,2918,0
6637,山口県,35208,岩国,3501,医療法人,0,0,0,0,1,0,0,0,NA,143857,873.8,164.6,2918,0
6638,山口県,35208,岩国,3501,医療法人,0,0,0,0,0,0,48,0,NA,143857,873.8,164.6,2918,0
6639,山口県,35208,岩国,3501,医療法人,0,0,0,0,0,0,0,0,NA,143857,873.8,164.6,2918,0
6640,山口県,35208,岩国,3501,医療法人,1,0,0,0,0,0,41,0,NA,143857,873.8,164.6,2918,0
6641,山口県,35208,岩国,3501,医療法人,0,0,0,1,0,0,0,0,NA,143857,873.8,164.6,2918,0
6642,山口県,35208,岩国,3501,医療法人,0,0,0,0,0,0,0,0,NA,143857,873.8,164.6,2918,0
6643,山口県,35208,岩国,3501,医療法人,0,0,0,0,0,0,0,0,NA,143857,873.8,164.6,2918,0
6644,山口県,35208,岩国,3501,医療法人,0,0,0,1,0,0,0,0,NA,143857,873.8,164.6,2918,0
6645,山口県,35208,岩国,3501,医療法人,0,0,0,0,0,0,0,0,NA,143857,873.8,164.6,2918,0
6646,山口県,35208,岩国,3501,医療法人,1,0,0,0,0,0,40,0,NA,143857,873.8,164.6,2918,0
6647,山口県,35210,周南,3503,市町村,1,0,0,0,0,1,210,1,2,53004,91.94,576.5,3001,1
6648,山口県,35210,周南,3503,医療法人,0,0,0,0,0,1,40,1,2,53004,91.94,576.5,3001,1
6649,山口県,35210,周南,3503,市町村,1,0,0,1,1,0,220,0,0,53004,91.94,576.5,3001,0
6650,山口県,35210,周南,3503,医療法人,0,0,0,0,0,0,34,0,NA,53004,91.94,576.5,3001,0
6651,山口県,35210,周南,3503,医療法人,0,0,0,0,0,0,0,1,NA,53004,91.94,576.5,3001,1
6652,山口県,35211,長門,3507,医療法人,1,0,0,0,0,1,54,1,0,38349,357.94,107.1,2525,1
6653,山口県,35211,長門,3507,医療法人,1,0,0,1,1,1,100,1,2,38349,357.94,107.1,2525,1
6654,山口県,35211,長門,3507,厚生連,1,0,0,0,1,1,210,2,1,38349,357.94,107.1,2525,1
6655,山口県,35211,長門,3507,医療法人,0,0,0,0,0,0,0,0,NA,38349,357.94,107.1,2525,0
6656,山口県,35211,長門,3507,医療法人,0,0,0,0,0,1,0,0,NA,38349,357.94,107.1,2525,0
6657,山口県,35211,長門,3507,医療法人,0,0,0,0,0,0,0,0,NA,38349,357.94,107.1,2525,0
6658,山口県,35212,柳井,3502,厚生連,1,0,0,0,1,1,360,1,2,34730,139.9,248.2,2822,1
6659,山口県,35212,柳井,3502,医療法人,0,0,0,0,0,0,0,0,NA,34730,139.9,248.2,2822,0
6660,山口県,35212,柳井,3502,医療法人,0,0,0,0,0,0,0,0,NA,34730,139.9,248.2,2822,0
6661,山口県,35212,柳井,3502,国（独立行政法人）,0,0,0,0,1,0,280,0,NA,34730,139.9,248.2,2822,0
6662,山口県,35213,宇部・小野田,3505,町（組合）,1,0,0,1,0,1,60,1,1,28630,472.71,60.6,2509,1
6663,岡山県,33202,県南西部,3302,医療法人,0,0,0,0,0,0,40,0,NA,475513,354.72,1340.5,2956,0
6664,山口県,35216,宇部・小野田,3505,医療法人,1,0,0,1,0,1,40,1,1,64550,132.99,485.4,2722,1
6665,岡山県,33202,県南西部,3302,医療法人,0,0,0,0,1,0,0,0,NA,475513,354.72,1340.5,2956,0
6666,岡山県,33202,県南西部,3302,財団,0,0,0,0,1,1,0,0,NA,475513,354.72,1340.5,2956,0
6667,山口県,35202,宇部・小野田,3505,会,1,0,0,1,1,1,350,1,2,173772,287.71,604,2937,1
6668,岡山県,33202,県南西部,3302,医療生協,1,0,0,0,0,0,54,0,NA,475513,354.72,1340.5,2956,0
6669,山口県,35202,宇部・小野田,3505,医療法人,1,0,0,1,0,0,90,1,3,173772,287.71,604,2937,1
6670,岡山県,33205,県南西部,3302,財団,0,0,0,0,0,0,0,0,NA,54225,136.03,398.6,2678,0
6671,岡山県,33205,県南西部,3302,財団,0,0,0,0,0,0,0,0,NA,54225,136.03,398.6,2678,0
6672,山口県,35216,宇部・小野田,3505,市町村,1,0,0,0,0,1,215,1,1,64550,132.99,485.4,2722,1
6673,岡山県,33205,県南西部,3302,医療法人,0,0,0,0,0,0,0,0,NA,54225,136.03,398.6,2678,0
6674,山口県,35216,宇部・小野田,3505,国（独立行政法人）,1,0,0,1,0,1,313,1,2,64550,132.99,485.4,2722,1
6675,岡山県,33205,県南西部,3302,医療法人,1,0,0,0,0,0,55,0,NA,54225,136.03,398.6,2678,0
6676,山口県,35204,萩,3508,医療法人,1,0,0,0,0,0,16,1,0,53747,689.79,76.9,2533,1
6677,岡山県,33461,3302,NA,医療法人,0,0,0,0,0,0,0,0,NA,15092,90.62,166.5,2511,0
6678,山口県,35204,萩,3508,市町村,1,0,0,1,1,0,100,1,1,53747,689.79,76.9,2533,1
6679,岡山県,33207,県南西部,3302,医療法人,1,0,0,0,0,0,30,0,NA,43927,243.36,180.5,2574,0
6680,岡山県,33207,県南西部,3302,医療法人,1,0,0,1,0,0,33,0,NA,43927,243.36,180.5,2574,0
6681,山口県,35204,萩,3508,個人,1,0,0,0,0,1,50,1,0,53747,689.79,76.9,2533,1
6682,岡山県,33209,高梁・新見,3303,医療法人,1,0,0,0,0,0,86,0,NA,34963,547.01,63.9,2560,0
6683,山口県,35202,宇部・小野田,3505,医療法人,1,0,0,0,0,1,90,1,1,173772,287.71,604,2937,1
6684,岡山県,33209,高梁・新見,3303,医療法人,0,0,0,0,1,0,0,0,NA,34963,547.01,63.9,2560,0
6685,山口県,35213,宇部・小野田,3505,市町村,1,0,0,1,0,1,96,2,1,28630,472.71,60.6,2509,1
6686,山口県,35213,宇部・小野田,3505,医療法人,0,0,0,0,1,0,0,0,NA,28630,472.71,60.6,2509,0
6687,山口県,35215,周南,3503,社団,1,0,1,1,1,1,291,1,2,149487,656.32,227.8,3028,1
6688,山口県,35215,周南,3503,全社連,1,0,0,0,1,1,457,2,2,149487,656.32,227.8,3028,1
6689,山口県,35215,周南,3503,市町村,1,0,0,0,0,1,150,1,1,149487,656.32,227.8,3028,1
6690,山口県,35215,周南,3503,医療法人,0,0,0,0,0,0,52,0,NA,149487,656.32,227.8,3028,0
6691,山口県,35215,周南,3503,医療法人,0,0,0,0,0,0,0,0,NA,149487,656.32,227.8,3028,0
6692,山口県,35215,周南,3503,医療法人,0,0,0,0,0,1,78,0,NA,149487,656.32,227.8,3028,0
6693,山口県,35215,周南,3503,医療法人,0,0,0,0,0,0,0,0,NA,149487,656.32,227.8,3028,0
6694,山口県,35215,周南,3503,医療法人,1,0,0,0,0,0,24,0,NA,149487,656.32,227.8,3028,0
6695,山口県,35215,周南,3503,社会福祉法人,0,0,0,0,0,0,55,0,NA,149487,656.32,227.8,3028,0
6696,山口県,35215,周南,3503,個人,0,0,0,0,0,1,50,0,NA,149487,656.32,227.8,3028,0
6697,山口県,35215,周南,3503,医療法人,0,0,0,0,0,0,0,0,NA,149487,656.32,227.8,3028,0
6698,山口県,35215,周南,3503,医療法人,1,0,0,0,0,0,0,0,NA,149487,656.32,227.8,3028,0
6699,山口県,35215,周南,3503,医療法人,0,0,0,0,0,0,0,0,NA,149487,656.32,227.8,3028,0
6700,山口県,35215,周南,3503,医療法人,0,0,0,1,0,0,60,0,NA,149487,656.32,227.8,3028,0
6701,山口県,35216,宇部・小野田,3505,医療法人,0,0,0,0,0,0,0,0,NA,64550,132.99,485.4,2722,0
6702,山口県,35216,宇部・小野田,3505,医療法人,0,0,0,0,0,0,0,0,NA,64550,132.99,485.4,2722,0
6703,山口県,35216,宇部・小野田,3505,医療法人,0,0,0,0,0,0,0,0,NA,64550,132.99,485.4,2722,0
6704,山口県,35216,宇部・小野田,3505,医療法人,0,0,0,0,0,0,0,0,NA,64550,132.99,485.4,2722,0
6705,山口県,35216,宇部・小野田,3505,日赤,1,0,0,1,0,0,40,0,NA,64550,132.99,485.4,2722,0
6706,山口県,35216,宇部・小野田,3505,市町村,1,0,0,0,0,1,106,0,NA,64550,132.99,485.4,2722,0
6707,山口県,35305,柳井,3502,町,1,0,0,0,0,0,131,1,2,19084,138.17,138.1,2498,1
6708,山口県,35305,柳井,3502,町,1,0,0,0,0,0,99,0,NA,19084,138.17,138.1,2498,0
6709,山口県,35305,柳井,3502,個人,0,0,0,0,0,0,37,0,NA,19084,138.17,138.1,2498,0
6710,山口県,35305,柳井,3502,個人,0,0,0,0,0,0,0,0,NA,19084,138.17,138.1,2498,0
6711,山口県,35305,柳井,3502,町,1,0,0,0,0,0,36,0,NA,19084,138.17,138.1,2498,0
6712,山口県,35344,柳井,3502,医療法人,0,0,0,0,0,1,32,0,NA,13491,34.47,391.4,2656,0
6713,徳島県,36201,東部T,3601,医療法人,1,0,0,0,0,0,0,1,0,264548,191.62,1380.6,3139,1
6714,徳島県,36201,東部T,3601,医療法人,1,0,0,1,0,1,42,2,1,264548,191.62,1380.6,3139,1
6715,徳島県,36201,東部T,3601,市町村,1,0,0,0,0,1,309,1,2,264548,191.62,1380.6,3139,1
6716,徳島県,36201,東部T,3601,医療法人,0,0,0,0,1,0,89,1,0,264548,191.62,1380.6,3139,1
6717,徳島県,36201,東部T,3601,医療法人,1,0,0,1,0,0,0,2,1,264548,191.62,1380.6,3139,1
6718,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,1,33,1,2,264548,191.62,1380.6,3139,1
6719,徳島県,36201,東部T,3601,医療法人,1,0,0,0,0,1,40,1,2,264548,191.62,1380.6,3139,1
6720,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,1,57,1,0,264548,191.62,1380.6,3139,1
6721,徳島県,36201,東部T,3601,個人,0,0,0,0,0,0,0,1,1,264548,191.62,1380.6,3139,1
6722,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,0,0,1,1,264548,191.62,1380.6,3139,1
6723,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,1,0,264548,191.62,1380.6,3139,1
6724,徳島県,36201,東部T,3601,医療法人,1,0,0,0,1,1,58,1,2,264548,191.62,1380.6,3139,1
6725,徳島県,36201,東部T,3601,国（国立大学法人）,1,1,0,1,1,1,645,3,2,264548,191.62,1380.6,3139,1
6726,徳島県,36201,東部T,3601,都道府県,1,0,1,1,0,1,430,1,2,264548,191.62,1380.6,3139,1
6727,徳島県,36201,東部T,3601,医療生協,0,0,0,1,1,0,162,1,2,264548,191.62,1380.6,3139,1
6728,徳島県,36201,東部T,3601,日本郵政公社,0,0,0,0,0,0,51,1,0,264548,191.62,1380.6,3139,1
6729,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,1,1,264548,191.62,1380.6,3139,1
6730,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,1,0,264548,191.62,1380.6,3139,1
6731,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,40,0,NA,264548,191.62,1380.6,3139,0
6732,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6733,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,0,66,0,NA,264548,191.62,1380.6,3139,0
6734,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6735,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,1,0,0,NA,264548,191.62,1380.6,3139,0
6736,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,1,0,0,NA,264548,191.62,1380.6,3139,0
6737,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6738,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6739,徳島県,36201,東部T,3601,医療法人,0,0,0,0,1,0,0,0,NA,264548,191.62,1380.6,3139,0
6740,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6741,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,37,0,NA,264548,191.62,1380.6,3139,0
6742,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6743,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6744,徳島県,36201,東部T,3601,医療法人,0,0,0,0,1,0,0,0,NA,264548,191.62,1380.6,3139,0
6745,徳島県,36201,東部T,3601,個人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6746,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6747,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6748,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,0,43,0,NA,264548,191.62,1380.6,3139,0
6749,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6750,徳島県,36201,東部T,3601,医療法人,1,0,0,0,1,0,38,0,NA,264548,191.62,1380.6,3139,0
6751,徳島県,36201,東部T,3601,医療法人,1,0,0,0,0,0,42,0,NA,264548,191.62,1380.6,3139,0
6752,徳島県,36201,東部T,3601,個人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6753,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6754,徳島県,36201,東部T,3601,医療法人,0,0,0,1,1,0,55,0,NA,264548,191.62,1380.6,3139,0
6755,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6756,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6757,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6758,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,42,0,NA,264548,191.62,1380.6,3139,0
6759,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6760,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6761,徳島県,36201,東部T,3601,医療法人,0,0,0,0,0,0,0,0,NA,264548,191.62,1380.6,3139,0
6762,徳島県,36201,東部T,3601,医療法人,0,0,0,1,0,0,36,0,NA,264548,191.62,1380.6,3139,0
